TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y;delta_reaTZon_y
273.85;0.0;0.4934867095814783;294.15999878257014;0.0013063419817171
274.0675;0.0;0.4879061853847339;294.16205058894934;0.0020518063791996
274.29999999999995;0.0;0.480699551270057;294.164805077838;0.0027544888886268
274.5325;0.0;0.4721523399141099;294.1680095840301;0.0032045061921053
274.75;0.0;0.4627364226698341;294.1713330546289;0.0033234705988434
274.9534821428571;0.0;0.4530461863506184;294.17441295664025;0.0030799020113363
275.1542857142857;0.0;0.443497413443868;294.1770354370393;0.0026224803990544
275.3529464285714;0.0;0.4342030798482357;294.17918997112656;0.0021545340872535
275.54999999999995;0.0;0.0;294.180898743603;0.0017087724764337
275.75111607142856;0.0;0.0;294.0789327572044;-0.1019659863986248
275.94821428571424;0.0;0.0;293.97862552390245;-0.100307233301919
276.12120535714286;0.0;0.0;293.8799459758905;-0.098679548011944
276.25;0.0;0.0;293.7827532677282;-0.0971927081623107
276.314375;0.0;0.0;293.6867973771493;-0.0959558905789208
276.33;0.0;0.0;293.59171896959646;-0.095078407552819
276.330625;0.0;0.0;293.4972464363122;-0.0944725332842608
276.35;0.0;0.0;293.40329436711926;-0.0939520691929374
276.388125;0.0;0.0;293.3099625313652;-0.0933318357540997
276.4283333333333;0.0;0.0;293.21735015236465;-0.0926123790005135
276.479375;0.0;0.0;293.1254646945467;-0.0918854578179662
276.54999999999995;0.0;0.0;293.03436146980465;-0.091103224742028
276.6578125;0.0;0.0;292.9441433756294;-0.0902180941752703
276.8041666666666;0.0;0.0;292.85500909309144;-0.089134282537941
276.9734375;8.67039161392405;0.0;292.76716362717684;-0.0878454659145973
277.15;29.37104430379747;0.0;292.6833826929836;-0.0837809341932143
277.3332589285714;54.13617484177215;0.0;292.60737104976323;-0.0760116432203972
277.5303571428571;75.0;0.0;292.5403685282105;-0.0670025215527516
277.73727678571424;91.36911749693752;0.0;292.4812058711075;-0.0591626571030019
277.95;106.89306859942832;0.0;292.4285163619569;-0.0526895091505821
278.2392857142857;119.97048540220496;0.0;292.3820373051849;-0.0464790567719433
278.60714285714283;129.0;0.0;292.34140390744386;-0.0406333977410895
278.94642857142856;130.76537298387098;0.0;292.3057735710418;-0.0356303364020504
279.15;124.81922043010752;0.0;292.27273619236337;-0.0330373786784434
279.1975961538461;113.71345766129032;0.0;292.2391713540547;-0.0335648383086777
279.17692307692306;100.0;0.0;292.20264695361;-0.0365244004447049
279.14278846153843;83.29225352112677;0.0;292.16200633448415;-0.0406406191258383
279.15;63.779342723004696;1.0;292.11628064491555;-0.0457256895685986
279.2025240384615;44.87676056338028;1.0;292.3414440585132;0.2251634135976701
279.2605769230769;30.0;1.0;292.560423241023;0.21897918250977
279.31334134615383;18.71698943661972;0.9644344638684738;292.77457680944406;0.214153568421068
279.35;9.137323943661972;0.907750020639644;292.9750516011772;0.2004747917331428
279.375;2.48899647887324;0.842307754734896;293.15627277836563;0.1812211771884335
279.4;0.0;0.7749289173913245;293.31658757043226;0.1603147920666288
279.42499999999995;0.0;0.7085658213220688;293.4568098140689;0.1402222436366287
279.45;0.0;0.6454772424877165;293.5780604909545;0.1212506768856087
279.475;0.0;0.5879219138116534;293.6813242723604;0.1032637814059285
279.5;0.0;0.5368787310552577;293.7682155264352;0.0868912540747715
279.525;0.0;0.4925303183162253;293.8406185644637;0.072403038028483
279.54999999999995;0.0;0.4545891833164275;293.90046381810987;0.0598452536461877
279.590625;0.0;0.4225136715805503;293.9495957705274;0.0491319524175537
279.65;0.0;0.3953791812406861;293.98985882431094;0.0402630537835193
279.709375;0.0;0.372301900726538;294.02284917661024;0.0329903522992935
279.75;0.0;0.3528246249438032;294.04971907788627;0.0268699012760293
279.68476562499995;0.0;0.3367689100549852;294.0713174014566;0.0215983235703447
279.509375;0.0;0.3252100111740236;294.0876556312548;0.0163382297981797
279.32929687499995;0.0;0.3186802010347207;294.09906181717474;0.0114061859199523
279.25;0.0;0.3157490736477471;294.10697342751973;0.0079116103449905
279.259765625;0.0;0.3138382588177298;294.1133253346588;0.0063519071390487
279.278125;0.0;0.3114267449353213;294.119197914699;0.0058725800402044
279.307421875;0.0;0.3087189621095292;294.1245297528543;0.005331838155314
279.35;0.0;0.3058007833652791;294.12933632902406;0.0048065761697557
279.4;0.0;0.3026808954452802;294.1336764395914;0.004340110567341
279.45;0.0;0.2994413564056601;294.13755876484447;0.0038823252530733
279.5;0.0;0.2962348753090827;294.14094955714967;0.003390792305197
279.54999999999995;0.0;0.2931481106329591;294.14385785158595;0.0029082944362812
279.6;0.0;0.2902243015868923;294.1463170100687;0.0024591584827362
279.65;0.0;0.2874789858899296;294.14837255857657;0.002055548507883
279.7;0.0;0.2849107613923767;294.1500744058879;0.0017018473113239
279.75;0.0;0.2825085274657238;294.1514720700838;0.0013976641959061
279.7909375;0.0;0.2802562519431594;294.15261193461384;0.0011398645300459
279.8175;0.0;0.2782684836921401;294.1534582753258;0.0008463407119734
279.8353125;0.0;0.2766877689212412;294.15396331805744;0.0005050427316177
279.85;0.0;0.2755135218800633;294.1541689150295;0.00020559697208
279.86;0.0;0.2746542984531737;294.1541650336768;-3.881352711232466e-06
279.8533333333333;0.0;0.2740674167123804;294.1540021450148;-0.0001628886620324
279.82;0.0;0.2738945326463993;294.1536166360651;-0.0003855089496482
279.75;0.0;0.274365745762317;294.15290083931365;-0.0007157967514785
279.6458333333333;0.0;0.2757657159168676;294.1517282321895;-0.0011726071241469
279.5222222222222;0.0;0.2782317079483241;294.1500739924003;-0.001654239789218
279.3875;0.0;0.2816312760583224;294.14807425524214;-0.0019997371581439
279.25;0.0;0.2857546274250422;294.14589389231776;-0.0021803629243777
279.09609375;0.0;0.2903449718517697;294.14370524426346;-0.0021886480543003
278.92569444444445;0.0;0.2954361658118897;294.1414894928674;-0.0022157513960792
278.76744791666664;0.0;0.3010561733310045;294.1392335591516;-0.0022559337157872
278.65;0.0;0.3068095947342301;294.13717387050514;-0.0020596886464545
278.5921875;0.0;0.312019440394918;294.1356829946514;-0.001490875853733
278.575;0.0;0.3159634745964768;294.1351146824812;-0.0005683121702304
278.5703125;0.0;0.318450785602242;294.1354685254643;0.0003538429831451
278.54999999999995;0.0;0.3197879463884281;294.1364528448799;0.0009843194155791
278.5049005681818;0.0;0.3206139923693004;294.13761675123453;0.001163906354634
278.45056818181814;0.0;0.3214984144898238;294.138604917185;0.0009881659504458
278.39595170454544;0.0;0.3225869223395571;294.13935339112885;0.0007484739438723
278.35;0.0;0.3238381333757071;294.13991555781723;0.0005621666883826
278.3823863636364;0.0;0.325086637826783;294.14041093781856;0.0004953800013254
278.5;0.0;0.3251825345656179;294.1415210193629;0.0011100815443683
278.6176136363636;0.0;0.3232598239416231;294.1436781583644;0.0021571390014401
278.65;0.0;0.3200396614196674;294.1463327117518;0.0026545533874582
278.52357954545454;0.0;0.3173010642134737;294.1483824163442;0.0020497045923661
278.2931818181818;0.0;0.317300700168217;294.1485793626712;0.0001969463269801
278.06619318181816;0.0;0.3206643876108201;294.14678241600603;-0.0017969466651379
277.95;0.0;0.3261928374451269;294.1439363632555;-0.0028460527505558
277.92499999999995;0.0;0.3314951945781565;294.14156884868254;-0.0023675145729384
277.9;0.0;0.3352435449394335;294.1403992790366;-0.0011695696459241
277.875;0.0;0.3379049391234592;294.1400084602172;-0.0003908188194259
277.85;0.0;0.0;294.1401037966468;9.533642963788223e-05
277.825;0.0;0.0;294.050948865099;-0.0891549315478528
277.79999999999995;0.0;0.0;293.96214505031514;-0.0888038147838301
277.775;0.0;0.0;293.87369043065064;-0.0884546196645033
277.75;0.0;0.0;293.7855830949779;-0.0881073356727597
277.674609375;0.0;0.0;293.6978211426288;-0.0877619523490693
277.540625;0.0;0.0;293.61012689794177;-0.087694244687043
277.41132812499995;0.0;0.0;293.5221793096634;-0.0879475882783822
277.35;0.0;0.0;293.434005418786;-0.0881738908773854
277.353515625;0.0;0.0;293.3459784534561;-0.0880269653299024
277.3739583333333;0.0;0.0;293.2584524961908;-0.0875259572653135
277.40742187499995;0.0;0.0;293.1715174460867;-0.0869350501041026
277.45;0.0;0.0;293.08524133151434;-0.0862761145723425
277.50234375;0.0;0.0;292.9996704298156;-0.0855709016987589
277.56041666666664;0.0;0.0;292.91485432817734;-0.0848161016382391
277.61328125;0.0;0.0;292.83082025106177;-0.0840340771155752
277.65;0.0;0.0;292.7475354135369;-0.0832848375248431
277.67499999999995;0.0;0.0;292.6649073497052;-0.0826280638317484
277.7;0.0;0.0;292.58286832893805;-0.0820390207671266
277.725;0.0;0.0;292.50141512743204;-0.0814532015060081
277.75;0.0;0.0;292.4205445390273;-0.080870588404764
277.775;0.0;0.0;292.3402533751112;-0.0802911639161152
277.79999999999995;0.0;0.0;292.26053846452214;-0.0797149105890184
277.825;0.0;0.0;292.18139665345427;-0.0791418110678705
277.85;0.0;0.0;292.1028248053623;-0.0785718480919968
277.87265625;0.0;0.0;292.024819800867;-0.0780050044952531
277.8770833333333;0.0;0.0;291.9473657104338;-0.077454090433207
277.84296874999995;0.0;0.0;291.87035975161064;-0.0770059588231788
277.75;0.0;1.0;291.793588535162;-0.0767712164486624
277.363671875;0.0;1.0;291.9792480122532;0.1856594770912352
276.6322916666666;0.0;1.0;292.1581221939415;0.1788741816882861
275.80976562499995;0.0;1.0;292.3253407909671;0.1672185970256237
275.15;0.0;1.0;292.4799976859471;0.1546568949800075
274.64317908653845;0.0;1.0;292.6247236550448;0.1447259690976352
274.1588942307692;0.0;1.0;292.76182538228454;0.1371017272397807
273.77016225961535;0.0;1.0;292.8917614615619;0.1299360792773427
273.54999999999995;0.0;1.0;293.0159136328839;0.1241521713220095
273.4631385216346;0.0;1.0;293.13654266387044;0.1206290309865494
273.4215745192308;0.0;1.0;293.2553952998285;0.118852635958035
273.4192232572115;0.0;0.984859753747942;293.3730644841411;0.1176691843126036
273.45;0.0;0.9522801346651546;293.486634796794;0.1135703126529392
273.49560546875;0.0;0.909103867056018;293.5925977484866;0.105962951692561
273.54296875;0.0;0.8606576150806995;293.6887593410436;0.0961615925569958
273.59384765625;0.0;0.8109419115309358;293.77396897731967;0.0852096362760903
273.65;0.0;0.7626097141324859;293.8480051181943;0.0740361408746252
273.7240234375;0.0;0.7173010355600302;293.9112663345149;0.0632612163205976
273.8130208333333;0.0;0.6757108416367388;293.96465612811005;0.0533897935951586
273.8955078125;0.0;0.6381558715510356;294.0091895995162;0.0445334714061687
273.95;0.0;0.605014574288702;294.0457222547287;0.0365326552124543
273.9421875;0.0;0.5766948782418317;294.0749882890008;0.0292660342721546
273.87916666666666;0.0;0.5538323659434157;294.0974992925854;0.0225110035845546
273.8015625;0.0;0.536527590437203;294.11401794085566;0.0165186482702779
273.75;0.0;0.5239921485970782;294.1257347112886;0.0117167704329403
273.74531249999995;0.0;0.5148633437400015;294.1340315915887;0.0082968803001222
273.7625;0.0;0.507728038534415;294.1401520271916;0.0061204356028383
273.7734375;0.0;0.5018922907583354;294.144767083393;0.0046150562014304
273.75;0.0;0.4972483366560098;294.148122951779;0.0033558683859951
273.6708881578947;0.0;0.4941215287118003;294.1501822550885;0.0020593033095224
273.5473684210526;0.0;0.4930449003754554;294.1507905469639;0.0006082918753804
273.4001644736842;0.0;0.4941931628934112;294.1500219933812;-0.0007685535827022
273.25;0.0;0.4973390047079356;294.1481771588894;-0.0018448344918056
273.06139802631577;0.0;0.5019708798769935;294.145686496448;-0.0024906624414029
272.8251315789473;0.0;0.5082489526016085;294.14253476285205;-0.0031517335959279
272.6012993421052;0.0;0.5164279168001663;294.1386532135601;-0.0038815492919752
272.45;0.0;0.5257610391242082;294.1345678862256;-0.0040853273344509
272.4928125;0.0;0.5347545310769343;294.1311783056763;-0.0033895805493102
272.70916666666665;0.0;0.5403805385913116;294.1301729217568;-0.0010053839195052
272.9459375;0.0;0.5406754606862786;294.1324116210371;0.0022386992802694
273.04999999999995;0.0;0.5366507176790349;294.13690757969897;0.0044959586618915
273.0274609375;0.0;0.5316094267078721;294.1414520084124;0.0045444287134159
272.9948958333333;0.0;0.5279486501588138;294.14463532699006;0.003183318577669
272.9648828125;0.0;0.5255676830423346;294.14668204724416;0.0020467202540999
272.95;0.0;0.5241612926397773;294.1479091439862;0.0012270967420704
272.9490234375;0.0;0.5232812024789926;294.14867880539737;0.0007696614111409
272.9505208333333;0.0;0.5225986717182931;294.1492391714026;0.0005603660052315
272.9517578125;0.0;0.5220411310692555;294.14965819237784;0.0004190209752437
272.95;0.0;0.5215931737409764;294.1499620809295;0.0003038885516843
272.93281249999995;0.0;0.5212830070893605;294.1501483218287;0.0001862408991541
272.9;0.0;0.5213238287931456;294.15010637808604;-4.194374264443468e-05
272.8671875;0.0;0.5218724623086154;294.1497721683323;-0.0003342097537597
272.85;0.0;0.5227938227234421;294.1492603422111;-0.0005118261211691
272.91484375;0.0;0.523736791926108;294.1487981114181;-0.0004622307930048
273.06041666666664;0.0;0.5233949318947784;294.1491444753631;0.0003463639449705
273.20078125;0.0;0.5208219856189639;294.15075520590835;0.0016107305452806
273.25;0.0;0.5166987937519216;294.15307783826506;0.0023226323567087
273.225;0.0;0.5129211578556893;294.1549156357126;0.0018377974475356
273.2;0.0;0.5106229823987636;294.15566356654665;0.0007479308340521
273.17499999999995;0.0;0.5094504197101316;294.15566139020774;-2.176338909976039e-06
273.15;0.0;0.5091192196052324;294.1551667887574;-0.0004946014503275
273.125;0.0;0.5094039168978981;294.1543716808993;-0.0007951078580958
273.1;0.0;0.5101280290972711;294.1534159603128;-0.0009557205864894
273.075;0.0;0.5111553685140947;294.1523989105262;-0.0010170497866397
273.04999999999995;0.0;0.5123824854341844;294.15138856915763;-0.0010103413685556
273.1571875;0.0;0.5137322010315734;294.1504293151265;-0.0009592540311587
273.42749999999995;0.0;0.5130773320254914;294.150760582975;0.0003312678485372
273.7090625;0.0;0.5083553304634911;294.15343321569003;0.0026726327150186
273.85;0.0;0.0;294.15762352810674;0.0041903124167106
273.864375;0.0;0.0;294.046480909978;-0.1111426181287242
273.8683333333333;0.0;0.0;293.93602524355884;-0.1104556664191704
273.863125;0.0;0.0;293.8261957592956;-0.1098294842632299
273.85;0.0;0.0;293.7169388614116;-0.1092568978840518
273.83124999999995;0.0;0.0;293.60820808864514;-0.108730772766421
273.80833333333334;0.0;0.0;293.49996977619304;-0.1082383124521015
273.78125;0.0;0.0;293.39219842488404;-0.1077713513089975
273.75;0.0;0.0;293.2848686751025;-0.1073297497815701
273.6353125;0.0;0.0;293.1779553060247;-0.1069133690777448
273.43583333333333;0.0;0.0;293.07099938951336;-0.1069559165113673
273.2684375;0.0;0.0;292.9635370978348;-0.107462291678587
273.25;0.0;0.0;292.85574679285;-0.1077903049847464
273.37335937499995;0.0;0.0;292.74844551134305;-0.1073012815069773
273.5339583333333;0.0;0.0;292.64240662418905;-0.1060388871539999
273.702578125;3.9932528409090895;0.0;292.53782703276204;-0.1045795914270115
273.85;16.065340909090907;0.0;292.43596652103747;-0.101860511724567
273.975390625;36.35475852272727;0.0;292.3391702361303;-0.0967962849071568
274.0989583333333;65.0;0.0;292.24980837595183;-0.0893618601784851
274.223046875;100.12293473385168;0.0;292.17039121210803;-0.0794171638438001
274.35;138.7085077751196;0.0;292.1028524855541;-0.0675387265539484
274.4921875;179.18982692882776;0.0;292.0482041114027;-0.0546483741513839
274.65;220.0;0.0;292.00703993655185;-0.0411641748508486
274.80781249999995;265.383701052181;0.0;291.97947246636545;-0.0275674701863977
274.95;315.40423350757027;0.0;291.9668290055154;-0.0126434608500289
275.02457932692306;362.2226492091745;0.0;291.9703634811132;0.003534475597803
275.02804487179486;398.0;0.0;291.98863593444827;0.0182724533350437
275.0174879807692;411.6933297334167;0.0;292.0177925797997;0.0291566453514064
275.04999999999995;403.87171033933953;1.0;292.05092867821014;0.0331360984104662
275.1835164835165;384.1142357755926;0.9757428920652014;292.3204257490203;0.2694970708101323
275.38296703296703;362.0;0.9152101175000004;292.5783886565425;0.2579629075221987
275.565934065934;341.9205459024896;0.8354595498471457;292.8162313595525;0.2378427030100169
275.65;321.3877074688797;0.7480552315636635;293.0296291733765;0.2133978138240309
275.63655462184875;299.6610153008299;0.66365689699407;293.2153129382994;0.185683764922885
275.59033613445376;276.0;0.5891772012000829;293.37260533072794;0.1572923924285305
275.52394957983194;249.9814967105263;0.5276852919473762;293.5031621067333;0.1305567760053918
275.45;222.0756578947368;0.4805729707690686;293.6094198764242;0.1062577696908988
275.37091649159663;192.88199013157893;0.4477068485360882;293.69441203510365;0.0849921586794266
275.27930672268906;163.0;0.4280850735958228;293.76131161075426;0.0668995756506092
275.1730435924369;120.64144736842104;0.4203284170903705;293.8131267092017;0.0518150984474914
275.04999999999995;66.48684210526316;0.4292676775930229;293.8488630830135;0.0357363738117442
274.7997321428571;19.8388157894737;0.4576839084195406;293.86884770801885;0.0199846250053497
274.40642857142853;0.0;0.4988727709600171;293.87892230150186;0.0100745934830115
274.0099107142857;0.0;0.5381059364104182;293.888916834614;0.0099945331121489
273.75;0.0;0.5662082913590771;293.9042138585874;0.0152970239734031
273.63339285714284;0.0;0.584533225410904;293.9233759504406;0.0191620918531612
273.57571428571424;0.0;0.5938599051770994;293.945476765614;0.0221008151734167
273.5801785714286;0.0;0.5961480963614878;293.96901128126467;0.0235345156506809
273.65;0.0;0.5928045179519371;293.9929813740534;0.0239700927887156
273.7709821428571;0.0;0.5848276159262398;294.0167493928097;0.0237680187563
273.9107142857143;0.0;0.5732083079821935;294.03975964698475;0.0230102541750625
274.04508928571425;0.0;0.5592303138920629;294.0613525693412;0.021592922356433
274.15;0.0;0.5442273513654954;294.08091953220713;0.0195669628659516
274.22745535714284;0.0;0.5295336046463597;294.09792565699945;0.0170061247923172
274.2994047619047;0.0;0.516018591614241;294.11217321986067;0.0142475628612146
274.3716517857143;0.0;0.5038771123911184;294.1238836494227;0.0117104295620151
274.45;0.0;0.4930837814101715;294.1333803813736;0.0094967319509464
274.546875;0.0;0.4834631862777356;294.141035368176;0.0076549868023789
274.6583333333333;0.0;0.4746378806608795;294.1472936329933;0.0062582648172906
274.765625;0.0;0.4663568225299725;294.1524720540122;0.0051784210189111
274.85;0.0;0.458701454650896;294.15665427187685;0.0041822178646384
274.88515625;0.0;0.451993135204522;294.15977326371177;0.0031189918349241
274.8770833333333;0.0;0.4468374899783343;294.16160369505945;0.0018304313476846
274.85546875;0.0;0.4435339619709345;294.16212693323223;0.0005232381727751
274.85;0.0;0.4417986202260983;294.16166822705907;-0.0004587061731626
274.88828125;0.0;0.4409412437799921;294.1607511856509;-0.0009170414081154
274.95624999999995;0.0;0.4400247795383714;294.1599802772673;-0.0007709083836289
275.02109375;0.0;0.4385880346974052;294.15960779683087;-0.0003724804364537
275.04999999999995;0.0;0.4368120514288847;294.1594792712024;-0.0001285256284973
274.90546874999995;0.0;0.4353407137134789;294.1591879810246;-0.0002912901777563
274.58124999999995;0.0;0.4367424291773333;294.15724969950224;-0.0019382815223707
274.24140624999995;0.0;0.442908536988527;294.1527571954391;-0.0044925040631369
274.04999999999995;0.0;0.4526665570556866;294.1467077049635;-0.0060494904756183
274.03188920454545;0.0;0.4626740002675601;294.14124790473124;-0.005459800232245
274.0642045454545;0.0;0.4700962490625717;294.1379659868434;-0.0032819178878185
274.0894176136364;0.0;0.4747448113820748;294.13670745195014;-0.0012585348932816
274.04999999999995;0.0;0.4774175148460886;294.1367590165764;5.156462623290281e-05
273.9534090909091;0.0;0.4796380612873007;294.1370690864641;0.000310069887746
273.85;0.0;0.4824249266817073;294.13700981693347;-5.9269530652272806e-05
273.7465909090909;0.0;0.4857376303819817;294.136649832527;-0.0003599844064865
273.65;0.0;0.4894340592036606;294.13610892610785;-0.0005409064191326
273.54964488636364;0.0;0.4932995762366177;294.13553478998534;-0.0005741361225091
273.4482954545454;0.0;0.4973395146244599;294.13492834259785;-0.0006064473874971
273.3727982954545;0.0;0.501514515675302;294.13431656157644;-0.000611781021405
273.35;0.0;0.5053765883578918;294.1339624326967;-0.000354128879735
273.40406249999995;0.0;0.5081763150651527;294.13427346803564;0.0003110353389388
